uri,cid,author_did,author_handle,text,created_at,reply_count,repost_count,like_count,indexed_at
at://did:plc:tpexszkc2pgygqwqhkbq7eaw/app.bsky.feed.post/3lq6jjgsgdbo2,bafyreiah76fekubbpkf7dzqm6w6kcwiypewhod6m3xzljji546utubkd2q,did:plc:tpexszkc2pgygqwqhkbq7eaw,HxxxKxxx.det.social.ap.brid.gy,"Article on virtual exhibitions in the DAHJ Gallery and DAHJ & H-ART collaboration: how digital curation reshapes art, access, and pedagogy. Two immersive case studies from the XR frontier.
Read here: https://www.mdpi.com/2076-0752/13/5/162
#DigitalHumanities #VirtualExhibitions #DAHJ #WebXR […]",2025-05-27T20:25:18.000Z,0,0,0,2025-05-27T20:26:32.215Z
at://did:plc:tpexszkc2pgygqwqhkbq7eaw/app.bsky.feed.post/3lq6htsiyseu2,bafyreielepwnpjsamqiiauggp35gvjd54reeem6t7f2bwbbvtrc5vevfn4,did:plc:tpexszkc2pgygqwqhkbq7eaw,HxxxKxxx.det.social.ap.brid.gy,"How reproducible is research in digital art history?
Béatrice Joyeux-Prunel argues for a post-computational framework that complements FAIR data with ethics, expertise & interpretive validation.
https://link.springer.com/article/10.1007/s42803-023-00079-6
#DigitalHumanities #Reproducibility […]",2025-05-27T19:54:00.000Z,0,0,0,2025-05-27T19:59:09.116Z
at://did:plc:tpexszkc2pgygqwqhkbq7eaw/app.bsky.feed.post/3lq6hpqkf76u2,bafyreib7gc7p2d5yjullby4u2qkinglxw5nclsr6emaqw5fo44ynxf5bka,did:plc:tpexszkc2pgygqwqhkbq7eaw,HxxxKxxx.det.social.ap.brid.gy,"Article: “An Interface to View Collections of Visual Art” presents LadeCA.View—a visual tool to explore, describe, and analyze large image collections in the digital humanities.
https://link.springer.com/article/10.1007/s42803-022-00061-8
#DigitalHumanities #VisualCulture #ArtHistory […]",2025-05-27T19:50:56.000Z,0,0,0,2025-05-27T19:55:25.611Z
at://did:plc:g5mlcy2bxm4u3j34ldtt4iqc/app.bsky.feed.post/3lq6haavxrnd2,bafyreici3jxznuss2rmkqvkpiupqevoe3bxggas5cwl6xqd6pgvuzdaluy,did:plc:g5mlcy2bxm4u3j34ldtt4iqc,ohm.mapstodon.space.ap.brid.gy,"@ShionAmasato Love this example of finding information on old buildings and using OpenHistoricalMap as a place to store that data!

#DigitalHumanities #HGIS",2025-05-27T19:43:55.000Z,0,0,0,2025-05-27T19:45:47.318Z
at://did:plc:tpexszkc2pgygqwqhkbq7eaw/app.bsky.feed.post/3lq6bvpnrpi52,bafyreifrb5qibe6sx64f5fypd7aiaisrayh5x2soblwjxxlw7gse5onkwu,did:plc:tpexszkc2pgygqwqhkbq7eaw,HxxxKxxx.det.social.ap.brid.gy,"🚨 New Special Issue out in Arts: Framing the Virtual: New Technologies and Immersive Exhibitions. Explore how VR, AR, projection mapping & digital design transform art spaces and audience experiences.

Edited by Kate Mondloch & Emily Lawhead
🔗 […]",2025-05-27T18:09:25.000Z,0,0,0,2025-05-27T18:09:49.896Z
at://did:plc:hkxego77trzxsuvjuscswyfv/app.bsky.feed.post/3lq67nec6fc26,bafyreihux5xmfta4p7tyuaszxmudperdq445eg5gqwv2jbg26r6ttr7vn4,did:plc:hkxego77trzxsuvjuscswyfv,megsmith.bsky.social,"Hey #DigitalHumanities and #AmLit folks! @recoveryhubaww.bsky.social is offering free summer workshops to support DH projects that center the work of (global) American (trans-/queer-inclusive) women writers. If that sounds like you, register here! recoveryhub.siue.edu/2025/05/14/s...",2025-05-27T17:29:04.114Z,0,0,0,2025-05-27T17:28:30.920Z
at://did:plc:fag4lawwg7ubezwwvk2xlw7o/app.bsky.feed.post/3lq63hclgdc2l,bafyreigjvet6wrkptw4an3dp6rxttc6qnj44zggh3csv2igg5i7iveuf24,did:plc:fag4lawwg7ubezwwvk2xlw7o,palaeofuturist.bsky.social,"Is there a tension or misalignment between people who use #DigitalHumanities as a means to an end, and those who study digital humanities as a subject in itself?",2025-05-27T16:14:06.025Z,0,0,0,2025-05-27T16:14:07.411Z
at://did:plc:utnf3qeh2hxollm7qkf7yf4m/app.bsky.feed.post/3lq5z45pu7c2f,bafyreiays54u4jw7oou35pwoocvx4blx2fbtp4swcsplyh6akktmhox5am,did:plc:utnf3qeh2hxollm7qkf7yf4m,digitalorientalist.bsky.social,"🗃️What can a marble foot fragment from Aï Khanoum tell us about #AI? 📜

@edwardasross.bsky.social‬ puts Deep Research models to the test in Part 3 of his series on generative AI and #Hellenistic Central Asia 🤖🏺
#digitalhumanities #history #llm 

digitalorientalist.com/2025/05/27/h...",2025-05-27T15:32:04.339Z,0,0,0,2025-05-27T15:32:16.113Z
at://did:plc:nghxpv5yf6x7gswp624tlrpr/app.bsky.feed.post/3lq5ya5xlek26,bafyreichcxs5y4ftarfddxrble3q2fdvqwd2qcwnimslyuhb2yozhzu5ha,did:plc:nghxpv5yf6x7gswp624tlrpr,invisibleeast.bsky.social,"New #documents are coming soon on the Invisible East #digitalcorpus www.invisible-east.org

The next release will include New Persian and Middle Persian documents which feature in #publications from our team members.

Watch this space!

#medievalsky #skystorian #digitalhumanities #Persian",2025-05-27T15:16:25.075Z,0,0,0,2025-05-27T15:16:41.214Z
at://did:plc:zaneinjjuyxwy7aimhxgztrp/app.bsky.feed.post/3lq5rmwpbwi2x,bafyreiesviul6mjvrj2lb4jwprxemsekvbjgy7kts6o4b5nbve3dyx5dsi,did:plc:zaneinjjuyxwy7aimhxgztrp,elaboratories.bsky.social,"Heading to DHSI this summer? Join eLaboratories for ""Conceptualizing and Creating a Digital Edition"" — a hands-on course for building digital editions from the ground up. 

May 26, 2025 8:00 am - May 30, 2025 5:00 pm PDT 
Head over to : elaboratories.org/events/ 

#DigitalHumanities #DHSI2025 #eLabs",2025-05-27T13:18:16.191Z,0,0,0,2025-05-27T13:18:18.113Z
at://did:plc:5egflzrw6hxaun47jmnaplld/app.bsky.feed.post/3lq5prjlmpk2v,bafyreicni7uorhbr5wvfgwvsz4e77d3jw5eyjhezdlwf7u2eun5wmvuw2u,did:plc:5egflzrw6hxaun47jmnaplld,siueiris.bsky.social,"Next week is the first meeting of our AI Fictions Reading Group! We’re kicking things off not with a book but with a show: Mrs. Davis. If you’d like to join us, please sign up at the link below. #DigitalHumanities #TechEthics",2025-05-27T12:45:04.014Z,0,0,0,2025-05-27T12:45:04.424Z
at://did:plc:wimd7h5g4ducwwq6qfoa5ova/app.bsky.feed.post/3lq5ookhqak2z,bafyreieyka35goyla3u2ukugp6ppsoq37whnocgzp4fawitl6culaoorra,did:plc:wimd7h5g4ducwwq6qfoa5ova,kringelberg.bsky.social,"Y'all that's my colleague @eagatti.bsky.social 
This group has done some really exciting work--check it out.
#DigitalHumanities #Medievalsky #ArtHistory",2025-05-27T12:25:30.530Z,0,0,0,2025-05-27T12:25:34.816Z
at://did:plc:y4fuw2sum5hjtbncmowhe67c/app.bsky.feed.post/3lq5namnw7k2i,bafyreicz65obhv3znx2ixykrxl54i5kklaq2cyhwqclnv3t3ewekb2srni,did:plc:y4fuw2sum5hjtbncmowhe67c,homomodernus.bsky.social,"🥳 Very glad to say that the digital edition of glosses to Etymologiae (book I) is now finally updated and complete 🎉

👏 Thanks to my @huygensknaw.bsky.social colleagues Peter Boot and Rob Zeeman

🔗 db.innovatingknowledge.nl/edition/#lef...
#medievalsky #digitalhumanities #digitalediting",2025-05-27T11:59:49.324Z,0,0,0,2025-05-27T11:59:55.721Z
at://did:plc:tk3t6c3twerjdxxx7tyxiuoq/app.bsky.feed.post/3lq5mqvats32b,bafyreie734225s4tvhekno7kzhsfcmkd6eszm62thj6rq7pq6ww3fwthy4,did:plc:tk3t6c3twerjdxxx7tyxiuoq,humap.bsky.social,"👥 From mapping historic neighbourhoods to visualising spatial environmental data, Humap brings data to life 

Simple, accessible, collaborative storytelling for any community.

Join us: humap.me

#GIS #HGIS #Crowdsourcing #CitizenScience #DigitalHumanities #GLAM #GLAMA",2025-05-27T11:51:01.412Z,0,0,0,2025-05-27T11:51:03.213Z
at://did:plc:jlwg5ybie6u6ahfr2xfhoxk7/app.bsky.feed.post/3lq5mok5omc2z,bafyreiazikc26dwivhuwvjh65bled6u6l6mnv2wxzbz7suj2qn4mozln4i,did:plc:jlwg5ybie6u6ahfr2xfhoxk7,dhssfau.bsky.social,"☀️Excited for our #DigitalHumanities Summer School!☀️

📌Don't forget, pre-registration is open!

#DHSS2025 #DataGenderSociety #FAU",2025-05-27T11:49:42.712Z,0,0,0,2025-05-27T11:49:41.315Z
at://did:plc:tk3t6c3twerjdxxx7tyxiuoq/app.bsky.feed.post/3lq5lamsyhj2o,bafyreib5gzg7j2bhhgsfevf3vjwzlou6kbyrl4qpadculew6hwn6xow2yi,did:plc:tk3t6c3twerjdxxx7tyxiuoq,humap.bsky.social,"🗺️ Curious about how your data, collections, and stories would look on Humap?

We run public demos every week:
📆 Wednesdays at 4PM (UK)
📆 Thursdays at 12PM (UK)

Book here calendly.com/humap-me/publi...

Book a personal demo: calendly.com/humap-me/initi...

#DigitalHumanities #GLAMA #GIS",2025-05-27T11:24:01.946Z,0,0,0,2025-05-27T11:24:03.813Z
at://did:plc:za4qlflrvru5quc26fkrhtmn/app.bsky.feed.post/3lq5iaxy3722m,bafyreidgzmpyyjaq6ccnmqiekji6kchwk6wuscsr2yux4pyjoebufb3t4i,did:plc:za4qlflrvru5quc26fkrhtmn,digitalmedievalist.bsky.social,"🗳️ Our community vote is NOW OPEN! Have your say on the recent board proposed amendments to DM bylaws. 

As a dm-l subscriber, you're automatically a Digital Medievalist member and eligible to vote on proposed bylaws amendments.
#medievalsky #vote #digitalhumanities #bylaws",2025-05-27T10:30:32.485Z,0,0,0,2025-05-27T10:30:32.913Z
at://did:plc:grpgp5ml47blx3e25bk5g2zc/app.bsky.feed.post/3lq5hdt4ddk22,bafyreihuubwf26n5eh6shl7rluwjr57fr4pwtkgkmjf6nww2ujsajiaxtu,did:plc:grpgp5ml47blx3e25bk5g2zc,dhlabexeter.bsky.social,"This is just a small snippet of some of the amazing items housed at @exeterunispeccoll.bsky.social. The DH team were thrilled to have been been involved in the digitisation of such a beautiful and intricately painted atlas!

#DigitalHumanities #Digitisation #Atlas #SpecialCollections #DHLab #Exeter",2025-05-27T10:14:14.302Z,0,0,0,2025-05-27T10:14:19.011Z
at://did:plc:rusr6jwiejloetmc3pohscek/app.bsky.feed.post/3lq5fkj4ars24,bafyreifatefgl6axnnwgsiamtxzlrgfwx5ext5cm6cqpv3o2k5my2nel3a,did:plc:rusr6jwiejloetmc3pohscek,trishaoconnor88.bsky.social,"@palaeofuturist.bsky.social introducing the Digital Epigraphy Workshop participants @maynoothuniversity.ie to #EpiDoc. 
@ndefaoite.bsky.social @3dgroovanstones.bsky.social @davidstifter.bsky.social @researchireland.ie @teiconsortium.bsky.social #epigraphy #digitalhumanities",2025-05-27T09:42:11.165Z,0,0,0,2025-05-27T09:42:16.812Z
at://did:plc:ighsyknjxzkqbpzp2v72udxy/app.bsky.feed.post/3lq4dav4iz22j,bafyreibue2hzwwjojm45h7armzf7jzz5xgadzdvxxf2mv6cr4ufi6tqus4,did:plc:ighsyknjxzkqbpzp2v72udxy,aadh.bsky.social,"CONFERENCE ALERT

📣 📚 💻 🏝️

Less than 2 weeks until our final CFP closes on 6th June!

⭐  Digital Humanities Australasia Conference
⭐  Theme: 'Digital Archipelagos'
⭐  2-5 December
⭐. Australian National University, Canberra

Submissions here: dha25.org

#digitalhumanities #data #GLAM",2025-05-26T23:28:21.036Z,0,0,0,2025-05-26T23:28:24.920Z
at://did:plc:u37jyuynne4y3j25awiinxxi/app.bsky.feed.post/3lq3zirdhqs2w,bafyreialejdq2h2kr3mnjc4kl3nvmtbh33p2bykplxbmvb55vrywsnfasq,did:plc:u37jyuynne4y3j25awiinxxi,publicorthodoxy.bsky.social,#AcademicResearch #ByzantineStudies #ChristianArchaeology #ChurchHistory #ConfessionalDialogue #CopticChristianity #CulturalHeritage #DigitalHumanities #EcumenicalDialogue #EuropeanAcademyOfReligion #InterdisciplinaryResearch #LiturgicalMusic #MaterialReligion #MedievalStudies #OrthodoxTheology,2025-05-26T20:33:46.225Z,0,0,0,2025-05-26T20:33:49.498Z
at://did:plc:fvtosbgkpmq3x3yfndatguan/app.bsky.feed.post/3lq3hp22ip22m,bafyreifpay7vhudii5nj5vc3o4wttmmydp4yvwvfvhy3wndfwitkzmgjyq,did:plc:fvtosbgkpmq3x3yfndatguan,baddoproject.bsky.social,"Join us to explore the cutting edge of Digital Humanities!
#BADDO #DigitalHumanities #ArtificialIntelligence #CLARIAHCM #History #Research",2025-05-26T15:15:10.878Z,0,0,0,2025-05-26T15:15:11.568Z
at://did:plc:szqqfte2kahcjowpliqvijfj/app.bsky.feed.post/3lq3gyvex2k2h,bafyreiefvnexcf5lwnxejksat475gyeqxu5znffcdd3hmgt4gg2jzbeca4,did:plc:szqqfte2kahcjowpliqvijfj,openededinburgh.bsky.social,"The fifth @edcdcs.bsky.social Annual Lecture, The Point is Still To Change It: On Doing Better Than Best Practices in Data Work for Culture and Society, presented by Alex Gil.
#OER #DataCulture #Caribbean #DigitalHumanities
open.ed.ac.uk/the-point-is...",2025-05-26T15:02:48.106Z,0,0,0,2025-05-26T15:02:54.416Z
at://did:plc:xcmz6pqvxmt3rwz237le2l2h/app.bsky.feed.post/3lq3gkzsalk2j,bafyreic2t2ypsblqak5hvdpa7zhdbkcg6vbgrwextwktm4sws2p322cn7m,did:plc:xcmz6pqvxmt3rwz237le2l2h,trismegistostm.bsky.social,"Margherita Fantoli (supervisor of @clariahvl.bsky.social) further elaborated on the use of TM (Authors/Names) when detecting People of the Ancient World, using Tokens and Identifiers in creating training data! #DigitalHumanities",2025-05-26T14:55:02.934Z,0,0,0,2025-05-26T14:55:34.918Z
at://did:plc:zaneinjjuyxwy7aimhxgztrp/app.bsky.feed.post/3lq3fcjccpy2d,bafyreibnzyjwotb3xh4ecdhdwfszwr3boi7b777nefolc6spaek4x3s5rm,did:plc:zaneinjjuyxwy7aimhxgztrp,elaboratories.bsky.social,"Happy Memorial Day from eLaboratories.
As we reflect on this day of remembrance, we’re reminded of the importance of preserving the voices and stories that shape our history. 
#MemorialDay #eLaboratories #DigitalHumanities",2025-05-26T14:32:23.313Z,0,0,0,2025-05-26T14:32:23.613Z
at://did:plc:ks5nt632nuwj5xj6t5jwk5bd/app.bsky.feed.post/3lq3dsitnd22d,bafyreict4euup4drhouafg3ycgzjbsniv3ocxcipgjptzxg2hdilh3yehm,did:plc:ks5nt632nuwj5xj6t5jwk5bd,icarehb.bsky.social,"Only 3 days to go! 🗓️
ICArEHB Dialogues returns May 29 at 4PM (GMT+1), live on YouTube 🎥

Join us to explore: What is technology? How did it shape us—and where is it taking us?

🔗 Join us at: www.youtube.com/live/RAO_pxR...
 #ICArEHBDialogues #TechnologyPastFuture #Archaeology #DigitalHumanities",2025-05-26T14:05:32.384Z,0,0,0,2025-05-26T14:05:40.313Z
at://did:plc:xbvv6rqnkwgbkvrkeuisznkw/app.bsky.feed.post/3lq3bf4qgxc2h,bafyreicfc5k3tr5aen63dxppa4rgdzye6zvafy3pmtoohzvg3vfmi7d5zm,did:plc:xbvv6rqnkwgbkvrkeuisznkw,e-editiones.bsky.social,"Upcoming #eeditiones community event Tuesday, the 3rd of June at 17:00 CEST: ""Exile Letters. A digital edition of the correspondence of Jewish emigrees from Münster"" by Simon Dreher, Institute for Comparative Urban History in Münster

Read more: www.e-editiones.org/posts/commun... #digitalhumanities",2025-05-26T13:22:15.996Z,0,0,0,2025-05-26T13:22:24.420Z
at://did:plc:vcbtqj3zx6736xip3yhhmnm7/app.bsky.feed.post/3lq36ywmtys2l,bafyreia4hdclctjifkplfxlpc5fptegwbhj66mupitoorjxafvlbpwqr3y,did:plc:vcbtqj3zx6736xip3yhhmnm7,michamahlberg.bsky.social,"Looking forward to welcoming the brilliant @nolauren.bsky.social to @fau.de @dhssfau.bsky.social 

If you are in the area, come and join us on Wednesday!

#DH #DigitalHumanities
#DistantViewing",2025-05-26T12:39:39.478Z,0,0,0,2025-05-26T12:39:40.215Z
at://did:plc:yxnr6hkxqvliswnlfl365yhi/app.bsky.feed.post/3lq36e32jbk2x,bafyreif3sliqjtk4r5hmzt5e54nnzrqwjqibsqiki4abn3cenfdcuwwcjq,did:plc:yxnr6hkxqvliswnlfl365yhi,fonteslatini.bsky.social,"Slides + Colab notebooks from my part of a one-day LLM for Classicists workshop in Toruń are now on GitHub: github.com/novacellus/w...
We experimented with invective detection in Cicero's speeches with basic prompt engineering techniques.

#DigitalHumanities #Latin #LLMs",2025-05-26T12:27:59.479Z,0,0,0,2025-05-26T12:28:02.916Z
at://did:plc:gkmvrj3xalmkghn4h5ecp7w6/app.bsky.feed.post/3lq365qytvs23,bafyreibwft4vh5qtyprwyot7lnlysadqjafjlnlojvmsbhnjsuxp34n5rm,did:plc:gkmvrj3xalmkghn4h5ecp7w6,librarymistress.bsky.social,"The @dariaheu.bsky.social Working Group on Research Data Management is five years old www.dariah.eu/activities/s...

#dariah #digitalhumanities #researchdatamanagement #rdm",2025-05-26T12:24:27.611Z,0,0,0,2025-05-26T12:24:28.211Z
at://did:plc:rusr6jwiejloetmc3pohscek/app.bsky.feed.post/3lq34hjs5g22p,bafyreicdskh76iqfst6rj53yvuofso7cpkjvyterhmtbifdv3mts3biijm,did:plc:rusr6jwiejloetmc3pohscek,trishaoconnor88.bsky.social,#digitalhumanities #epigraphy #archaeology #medievalsky,2025-05-26T11:54:08.112Z,0,0,0,2025-05-26T11:54:09.513Z
at://did:plc:rusr6jwiejloetmc3pohscek/app.bsky.feed.post/3lq33qa4h722p,bafyreihshvgecl6ot76lahv6vuqnpmzkdprtfd6qwhak5peblfmhlz3x6y,did:plc:rusr6jwiejloetmc3pohscek,trishaoconnor88.bsky.social,#epidoc #digitalhumanities #medievalsky #archaeology #epigraphy @teiconsortium.bsky.social,2025-05-26T11:41:06.211Z,0,0,0,2025-05-26T11:41:07.212Z
at://did:plc:rusr6jwiejloetmc3pohscek/app.bsky.feed.post/3lq2xkqoh2c27,bafyreiaodwr7zutgblceb6du47ukvvufyouin7neev2vkubhq7jmdgvlti,did:plc:rusr6jwiejloetmc3pohscek,trishaoconnor88.bsky.social,#digitalhumanities #medievalsky @teiconsortium.bsky.social #epidoc #archaeology,2025-05-26T10:26:27.285Z,0,0,0,2025-05-26T10:26:28.415Z
at://did:plc:tk3t6c3twerjdxxx7tyxiuoq/app.bsky.feed.post/3lq2tvqtbub2v,bafyreiadhuvwghof7a7jrnqxr3s3s6z364sackhcqiu33pvettbuxth4ra,did:plc:tk3t6c3twerjdxxx7tyxiuoq,humap.bsky.social,"#MappyMonday! Ever wondered what London looked like 200 years ago? @layersoflondon.bsky.social & the @britishlibrary.bsky.social have the answers. 

www.layersoflondon.org/map/...

 #Maps #GIS #HGIS #SpatialHumanities #DigitalHumanities #GeoHumanities #StoryMaps #MapMonday ",2025-05-26T09:21:01.511Z,0,0,0,2025-05-26T09:21:03.415Z
at://did:plc:4lcv4qmklu4c7v5aceguauqt/app.bsky.feed.post/3lq2sjtj7v22n,bafyreiflljluytmbmwwbbikcd7cfdhhf5t3ywitgl2o2gis36eqmc6c2re,did:plc:4lcv4qmklu4c7v5aceguauqt,mariannagracheva.bsky.social,"One week left to apply for the following positions with @dhssfau.bsky.social!

#digitalhumanities @fau.de",2025-05-26T08:56:27.994Z,0,0,0,2025-05-26T08:56:28.314Z
at://did:plc:mbzspqpbbraf36zwf7vqz6az/app.bsky.feed.post/3lq2p36a5hs2n,bafyreidpnwyyc5byibhzkyoxx4qun4nfwkuqgozhr75rqewk64nmhc5rye,did:plc:mbzspqpbbraf36zwf7vqz6az,imafo-oeaw.bsky.social,"💻📜Next Online-Lecture on #DigitalHumanities at @imafo-oeaw.bsky.social @oeaw.bsky.social 
  by Baptiste Queuche 

""Text recognition for non-western languages in manuscripts: presentation of #CALFA"" 

🗓️28. Mai 2025 
⌚️15:00-16:30h
📌 Zoom
ℹ️
www.oeaw.ac.at/imafo/verans...",2025-05-26T07:54:34.690Z,0,0,0,2025-05-26T07:54:37.915Z
at://did:plc:qc7dw2qh44z66xsfhdjgpwhq/app.bsky.feed.post/3lq2o6mjwt3z2,bafyreic3s5whq3n2jdy7nnwwz4oryfg7wnvh5dc3sjqk24jasjjtntbin4,did:plc:qc7dw2qh44z66xsfhdjgpwhq,mapto.qoto.org.ap.brid.gy,"Now starting: the #SecurityNarratives workshop, a very interesting expression of the #DigitalHumanities and a collaboration between the Department of Interdisciplinary Studies of Culture and Department of Information Security and Communication Technology at #NTNU in Trondheim, Norway […]",2025-05-26T07:38:30.000Z,0,0,0,2025-05-26T07:39:15.018Z
at://did:plc:ey2zyxibayrjphbw4yxw7wiy/app.bsky.feed.post/3lpysx6cvjk2v,bafyreihqtqf7u6rh35y2hhe2qwbp6nx6zdh5pa3mlo76uriuz65kpbjxbu,did:plc:ey2zyxibayrjphbw4yxw7wiy,harald-klinke.de,"Now available on Apple Books:
Cultural Data Science – An Introduction to R
Discover how coding and cultural research come together. With a foreword by Lev Manovich.
books.apple.com/de/book/cult...
#DigitalHumanities #CulturalAnalytics #RStats #ArtHistory #BookLaunch #AppleBooks",2025-05-25T13:58:36.054Z,0,0,0,2025-05-25T13:58:37.512Z
at://did:plc:nmzkqdtf37uyy3qvmsr2sufl/app.bsky.feed.post/3lpyqcwxnic2h,bafyreietspfj2w6jxtzgcsbu64gljrd3lko6z6fmzqxfr4jl2umrylmu2a,did:plc:nmzkqdtf37uyy3qvmsr2sufl,petertevans.bsky.social,"NLTK or spaCy for NLP? Which is your go-to, and why? When do/would you use the other?

#NLP #DigitalHumanities #Python",2025-05-25T13:11:29.773Z,0,0,0,2025-05-25T13:11:30.512Z
at://did:plc:k4jks2wtp6g3dri2wdz4apcr/app.bsky.feed.post/3lpy36utlsmt2,bafyreihszabyxzxngtg7ga5hivtv7vkl57vu3kwmeoobq6srio7umjrexa,did:plc:k4jks2wtp6g3dri2wdz4apcr,wragge.hcommons.social.ap.brid.gy,"#jobAlert! Principal Software Engineer (Language Data & Text Analytics) (full time, 2 years fixed term) working on the Language Data Commons of Australia at UQ. https://uq.wd3.myworkdayjobs.com/en-US/uqcareers/details/Principal-Software-Engineer--Language-Data---Text-Analytics-_R-51437 […]",2025-05-25T06:53:16.000Z,0,0,0,2025-05-25T06:55:09.214Z
at://did:plc:jidtweuyjw6l7caux5tlsdgp/app.bsky.feed.post/3lpxtxx45ts2u,bafyreidcmu3moifsdxw3uamhcddwagktmgokwqj4prh5r3cfd7s2nz426i,did:plc:jidtweuyjw6l7caux5tlsdgp,drangelasutton.bsky.social,"The Immigration Hub just launched Disappeared in America — a living archive of the people swept up in Trump’s mass deportation dragnet in just 100 days. From cancer patients to U.S. citizens, no one is safe.
#digitalhumanities  www.disappearedInAmerica.com",2025-05-25T04:44:16.051Z,0,0,0,2025-05-25T04:44:17.810Z
at://did:plc:n2qgftzcmavwbcg55nuz7mdw/app.bsky.feed.post/3lpx2kylvfk2v,bafyreibzzd74lowjbyd6frwrapaoaz73x4vzcwu5mswc5aqooeiwwcrupy,did:plc:n2qgftzcmavwbcg55nuz7mdw,rc21project.bsky.social,"🗓️ New #DigitalHumanities Summer School in September!
Pre-register now for #DHSS2025 #DataGenderSociety
👩‍💻 Free for incoming MA students  in #DH at @fau.de!",2025-05-24T21:09:37.859Z,0,0,0,2025-05-24T21:09:38.116Z
at://did:plc:tk3t6c3twerjdxxx7tyxiuoq/app.bsky.feed.post/3lpwejhfre52m,bafyreidouwe6sdd3qhi6akpgvago5xsg3aowauhvgi46wvbk7eaxpzvm34,did:plc:tk3t6c3twerjdxxx7tyxiuoq,humap.bsky.social,"🗺️ Crowdsourcing community history, showcasing digital collections, learning resources  – what's happening on Humap?

Take a look!
tampa-through-time.humap.site/
amicablecontributors.com/ 
www.refugeemap.org/
www.scarboroughatlas.org/

#GIS #HGIS #DigitalHumanities",2025-05-24T14:35:03.913Z,0,0,0,2025-05-24T14:35:04.114Z
at://did:plc:4jmk44jz4q4hugtdv3t3zhug/app.bsky.feed.post/3lpus3efuec23,bafyreidejuk7wwcrfbgvtxwuds3oxug75hrvlv7l5cutuoqaq5c3enjxvm,did:plc:4jmk44jz4q4hugtdv3t3zhug,foundhistory.bsky.social,"I feel like our community isn’t really doing quite enough to prepare for a post-IMLS, post-NEH future. #dh #digitalhumanities",2025-05-23T23:32:23.965Z,0,0,0,2025-05-23T23:32:24.117Z
at://did:plc:woutz4gf6d56sjr7xyd2skso/app.bsky.feed.post/3lpuhmuq5xc2i,bafyreid7kiy6o4wnlvqxmmhzwkliuwcwo4v4ev3tyevhd5b7cjq4u6c35a,did:plc:woutz4gf6d56sjr7xyd2skso,jessmakesthings.bsky.social,me graduated #mfa #mastersoffinearts #mxstressoffinearts #digitalhumanities #yeah!,2025-05-23T20:25:20.306Z,0,0,0,2025-05-23T20:25:26.212Z
at://did:plc:jlwg5ybie6u6ahfr2xfhoxk7/app.bsky.feed.post/3lpubmnu5uc2z,bafyreiaskyj5fz67n43ofurr5nexiqoyahmzvppfhtl54gbg72rs4ls2ge,did:plc:jlwg5ybie6u6ahfr2xfhoxk7,dhssfau.bsky.social,"‼️📣Come enjoy Erlangen in September while learning new research skills at our #DigitalHumanities summer school!

#DHSS2025 #DataGenderSociety 

More about the summer school and pre-registration link below:

www.dhss.phil.fau.de/digital-huma...",2025-05-23T18:37:50.682Z,0,0,0,2025-05-23T18:37:49.320Z
at://did:plc:n5yzz4tc4vppn3zhbop7qn6r/app.bsky.feed.post/3lpu7gsfu7c23,bafyreib3jx74acwsbgxjodsyuhybqh5kr6ncmdbvdzd3hfbzanakd55y2i,did:plc:n5yzz4tc4vppn3zhbop7qn6r,nvdb.bsky.social,"Release of HistText: A Major Milestone in Historical Text Analysis

#dh #digitalhumanities #enpchina

enepchina.hypotheses.org/6522",2025-05-23T17:58:46.649Z,0,0,0,2025-05-23T17:58:52.218Z
at://did:plc:tc5viy2qmp4yyog7houhiu24/app.bsky.feed.post/3lpu6mtg3ok2t,bafyreiebx7dfdmucwztpiniff2egkky44pan6iq3oofhtacjidjdyaofzi,did:plc:tc5viy2qmp4yyog7houhiu24,archaeobasti.bsky.social,"Just back from the DiKopA workshop and wow—so much good discussion on digital archaeology, teaching, and what “skills” really mean in 2025. Wrote up some thoughts here:

🔗 itsmoreofacomment.com/2025/05/23/t...

#Archaeology #DigitalHumanities #AcademicLife #DiKopA #Fieldnotes",2025-05-23T17:44:15.290Z,0,0,0,2025-05-23T17:44:25.616Z
at://did:plc:utnf3qeh2hxollm7qkf7yf4m/app.bsky.feed.post/3lptzogcqyc26,bafyreigg5t4hpp3sflanlah7zk7njn4ukn3vmlg6uefknjbcu2w3a6ukbi,did:plc:utnf3qeh2hxollm7qkf7yf4m,digitalorientalist.bsky.social,"🗃️ Maciej Kurzynski reflects on race, computational approaches, and techno-cognitivism 🤖 #DigitalHumanities #AI #DH 

digitalorientalist.com/2025/05/23/g...",2025-05-23T16:15:39.949Z,0,0,0,2025-05-23T16:15:46.519Z
at://did:plc:hzgdqnmnfysm2nsb3iblov5i/app.bsky.feed.post/3lptythfd422c,bafyreibv57poxxz4iwl6ioswkox4jfnwasgtaec2dd6hjrm7qsbinpa65e,did:plc:hzgdqnmnfysm2nsb3iblov5i,kakapitan.bsky.social,Are you in Paris on 11/06? Do you need an excuse to come to Paris in early summer solely for scholarly purposes ? Join us for plenty of #manuscriptstudies & #digitalhumanities goodies at @ecoledeschartes.bsky.social @psl-univ.bsky.social 1/2,2025-05-23T16:00:35.110Z,0,0,0,2025-05-23T16:00:36.518Z
